Time,SurfaceOrientationGuidanceVF_forceX0,SurfaceOrientationGuidanceVF_forceY0,SurfaceOrientationGuidanceVF_forceZ0,SurfaceOrientationGuidanceVF_torqueX0,SurfaceOrientationGuidanceVF_torqueY0,SurfaceOrientationGuidanceVF_torqueZ0,SurfaceOrientationGuidanceVF_dist0,SurfaceOrientationGuidanceVF_angle0,Assisted,Assistance,PositionX,PositionY,PositionZ,ForwardX,ForwardY,ForwardZ,Clutch,FromCamera
357.2541,0.1739094,0.02620227,-0.07781953,0,0,0,0.005564993,2.56674,False,0,-1.495638,0.00211364,-3.228931,0.3768987,-0.4344366,0.818054,False,0.10588
357.2935,0.1970708,0.02969191,-0.08818362,0,0,0,0.005722248,2.830684,False,0,-1.495557,0.001885593,-3.228697,0.3753299,-0.4335763,0.8192309,False,0.1060745
357.3283,0.2223059,0.033494,-0.09947562,0,0,0,0.005879075,2.932648,False,0,-1.495476,0.001583457,-3.22837,0.3715218,-0.4321856,0.8216978,False,0.1063184
357.3643,0.2176991,0.0327999,-0.09741419,0,0,0,0.005851401,3.176689,False,0,-1.495433,0.001287103,-3.228051,0.3704422,-0.4308916,0.8228641,False,0.1065428
357.4,0.2050962,0.03090107,-0.09177474,0,0,0,0.005773577,3.249621,False,0,-1.49549,0.001087487,-3.227821,0.3692392,-0.4297767,0.823987,False,0.1066539
357.4348,0.1789779,0.02696592,-0.08008754,0,0,0,0.005600685,3.329373,False,0,-1.49558,0.000885129,-3.22762,0.3706709,-0.4295545,0.8234599,False,0.1067588
357.4711,0.157471,0.02372557,-0.07046384,0,0,0,0.005443443,3.241176,False,0,-1.495713,0.000610292,-3.227359,0.3713896,-0.4308805,0.8224426,False,0.1068992
357.5088,0.134046,0.02019621,-0.0599818,0,0,0,0.005251499,3.190587,False,0,-1.495841,0.0003355145,-3.227113,0.3694269,-0.4319622,0.8227592,False,0.1070456
357.5456,0.1155646,0.01741168,-0.05171188,0,0,0,0.005079434,3.308313,False,0,-1.495906,7.408857E-05,-3.226927,0.3674926,-0.4332424,0.8229522,False,0.1072185
357.5775,0.09916495,0.01494081,-0.04437352,0,0,0,0.00490581,3.423083,False,0,-1.495912,-0.0001511574,-3.226865,0.3664774,-0.4378802,0.820948,False,0.1074053
357.6133,0.08415351,0.01267909,-0.03765632,0,0,0,0.004723194,3.465489,False,0,-1.495847,-0.0003753901,-3.226854,0.3652326,-0.4425911,0.818974,False,0.1076306
357.651,0.06879372,0.01036489,-0.03078325,0,0,0,0.004503109,3.521144,False,0,-1.49571,-0.0006683469,-3.2269,0.3631554,-0.4497588,0.8159872,False,0.1079568
357.6844,0.05087943,0.007665811,-0.02276711,0,0,0,0.004180239,3.61563,False,0,-1.495546,-0.0009271502,-3.22697,0.3609759,-0.4570838,0.8128783,False,0.108269
357.7195,0.03787109,0.005705894,-0.01694624,0,0,0,0.00386984,3.713886,False,0,-1.495294,-0.001267016,-3.227027,0.3585911,-0.4640853,0.8099613,False,0.1086889
357.7531,0.02552943,0.003846423,-0.0114237,0,0,0,0.00346134,3.824693,False,0,-1.495114,-0.001552999,-3.227083,0.356403,-0.4711424,0.8068469,False,0.1090297
357.791,0.01845897,0.002781143,-0.008259865,0,0,0,0.003129045,3.921214,False,0,-1.494917,-0.001896918,-3.227194,0.3549438,-0.4809007,0.8017165,False,0.1094381
357.8238,0.01239312,0.001867224,-0.00554557,0,0,0,0.002723811,3.954136,False,0,-1.494826,-0.002221823,-3.2273,0.3519896,-0.4931134,0.7955769,False,0.1097821
357.8558,0.008745789,0.001317695,-0.003913493,0,0,0,0.002371161,4.060377,False,0,-1.494751,-0.002617121,-3.227454,0.3501267,-0.5079584,0.7870132,False,0.1101891
357.8936,0,0,0,0,0,0,0.001945986,4.074292,False,0,-1.494742,-0.002869785,-3.227495,0.3491087,-0.5149064,0.7829397,False,0.1104235
357.9256,0,0,0,0,0,0,0.001709852,4.086865,False,0,-1.49474,-0.003035665,-3.2275,0.3484614,-0.5164649,0.7822012,False,0.1105719
357.9591,0,0,0,0,0,0,0.001568676,4.115564,False,0,-1.494719,-0.003195226,-3.227509,0.348908,-0.5154037,0.782702,False,0.1107239
357.9932,0,0,0,0,0,0,0.001426847,4.095625,False,0,-1.49478,-0.003332615,-3.22753,0.3456594,-0.5168506,0.7831892,False,0.1108223
358.0303,0,0,0,0,0,0,0.001342621,4.287108,False,0,-1.494848,-0.00348264,-3.227648,0.34346,-0.5302633,0.7751492,False,0.1109449
358.0622,0,0,0,0,0,0,0.0012272,4.319422,False,0,-1.494922,-0.003633678,-3.227804,0.3421573,-0.5428734,0.766953,False,0.111072
358.0999,0,0,0,0,0,0,0.001129952,4.295232,False,0,-1.495067,-0.003837049,-3.227974,0.3397337,-0.5606381,0.7551596,False,0.1112175
358.1315,0,0,0,0,0,0,0.001109398,4.286103,False,0,-1.495142,-0.003852248,-3.227988,0.3414958,-0.5633806,0.7523184,False,0.111201
358.1658,0,0,0,0,0,0,0.001169311,4.149967,False,0,-1.495151,-0.003845751,-3.227998,0.344706,-0.5639479,0.7504269,False,0.1111928
