Time,SurfaceOrientationGuidanceVF_forceX0,SurfaceOrientationGuidanceVF_forceY0,SurfaceOrientationGuidanceVF_forceZ0,SurfaceOrientationGuidanceVF_torqueX0,SurfaceOrientationGuidanceVF_torqueY0,SurfaceOrientationGuidanceVF_torqueZ0,SurfaceOrientationGuidanceVF_dist0,SurfaceOrientationGuidanceVF_angle0,Assisted,Assistance,PositionX,PositionY,PositionZ,ForwardX,ForwardY,ForwardZ,Clutch,FromCamera
546.9856,0.01121911,0.001690342,-0.005020237,0,0,0,0.002622973,4.279975,False,0,-1.48988,-0.00960356,-3.218772,0.3521368,-0.122178,0.9279398,False,0.1175452
547.0186,0.01295233,0.001951479,-0.005795802,0,0,0,0.002768573,4.226329,False,0,-1.489644,-0.00975877,-3.218733,0.3551717,-0.1313604,0.9255255,False,0.1177871
547.0538,0.0154553,0.002328592,-0.006915812,0,0,0,0.002948061,4.084373,False,0,-1.48934,-0.009869218,-3.218629,0.3573121,-0.1377174,0.923776,False,0.118015
547.0865,0.01739122,0.00262027,-0.00778208,0,0,0,0.003068255,3.982363,False,0,-1.489236,-0.009874761,-3.218526,0.3581149,-0.1393726,0.9232167,False,0.1180594
547.1199,0.01540383,0.002320837,-0.006892778,0,0,0,0.002944667,3.940642,False,0,-1.489176,-0.009828925,-3.218374,0.3601892,-0.1398168,0.9223422,False,0.1180351
547.1545,0.01307756,0.001970346,-0.005851837,0,0,0,0.002778335,3.816031,False,0,-1.489159,-0.009809732,-3.218254,0.36008,-0.142007,0.9220501,False,0.1180175
547.1888,0.0117095,0.001764226,-0.00523967,0,0,0,0.002666304,3.832059,False,0,-1.489142,-0.009735346,-3.218126,0.3609231,-0.143082,0.9215542,False,0.11795
547.2236,0.01018188,0.001534065,-0.004556103,0,0,0,0.002524803,3.785221,False,0,-1.489151,-0.0096367,-3.217984,0.3618444,-0.1441285,0.9210297,False,0.1178485
547.261,0.008773639,0.001321891,-0.003925955,0,0,0,0.002374372,3.733395,False,0,-1.489164,-0.009516716,-3.217751,0.3634,-0.1458864,0.92014,False,0.1177206
547.2908,0.007025185,0.001058458,-0.003143572,0,0,0,0.002150171,3.645723,False,0,-1.489161,-0.009407163,-3.217556,0.3646337,-0.1472759,0.9194303,False,0.117612
547.3246,0,0,0,0,0,0,0.001959578,3.575989,False,0,-1.489151,-0.009288907,-3.217295,0.3671912,-0.1519535,0.9176496,False,0.1174946
547.356,0,0,0,0,0,0,0.001722992,3.438434,False,0,-1.489071,-0.009393394,-3.21715,0.3706901,-0.1708219,0.9129123,False,0.117615
547.3906,0,0,0,0,0,0,0.001623092,3.294377,False,0,-1.488931,-0.009543359,-3.217026,0.374587,-0.1920958,0.9070744,False,0.1178046
547.426,0,0,0,0,0,0,0.001545556,3.122927,False,0,-1.4886,-0.009709597,-3.216752,0.3724093,-0.2071653,0.9046512,False,0.1180879
547.4575,0,0,0,0,0,0,0.00135817,3.297466,False,0,-1.488277,-0.009767294,-3.216506,0.3677086,-0.2101867,0.9058764,False,0.1182738
547.4922,0,0,0,0,0,0,0.001220361,3.593576,False,0,-1.487802,-0.009965718,-3.216284,0.3692191,-0.2205968,0.9027815,False,0.1186571
547.5312,0,0,0,0,0,0,0.00137068,3.524701,False,0,-1.487411,-0.01016647,-3.216181,0.3768813,-0.234266,0.8961473,False,0.119011
547.5656,0,0,0,0,0,0,0.001651215,3.079815,False,0,-1.486929,-0.01048994,-3.215985,0.3734424,-0.2487654,0.8936759,False,0.1195115
547.5992,-0.007043296,-0.001061187,0.003151676,0,0,0,0.002152766,3.314285,False,0,-1.486577,-0.01062566,-3.215811,0.3738818,-0.2496795,0.8932372,False,0.1197877
547.6354,-0.009659262,-0.001455325,0.004322247,0,0,0,0.002471527,3.288369,False,0,-1.486212,-0.01081687,-3.215582,0.3745977,-0.25066,0.8926625,False,0.1201171
547.6681,-0.01441283,-0.002171527,0.006449334,0,0,0,0.002877056,3.245642,False,0,-1.486078,-0.01095301,-3.215377,0.3756067,-0.2515371,0.8919915,False,0.1202908
547.7056,-0.01811594,-0.002729461,0.008106372,0,0,0,0.003109899,3.184507,False,0,-1.486162,-0.01109135,-3.215049,0.3747255,-0.2528633,0.8919871,False,0.1203584
547.7388,-0.0171692,-0.002586819,0.007682734,0,0,0,0.003055157,3.240511,False,0,-1.486278,-0.01120657,-3.214798,0.3734731,-0.2539088,0.8922154,False,0.1203946
547.7781,-0.01441887,-0.002172437,0.006452037,0,0,0,0.002877481,3.318948,False,0,-1.486377,-0.01141578,-3.214432,0.375458,-0.2535814,0.891475,False,0.1205187
547.8139,-0.01170326,-0.001763286,0.005236879,0,0,0,0.002665764,3.196227,False,0,-1.486411,-0.01164925,-3.214112,0.371707,-0.2554142,0.8925231,False,0.1206969
547.8546,-0.01043176,-0.001571714,0.004667917,0,0,0,0.002549328,3.429597,False,0,-1.486383,-0.0119226,-3.213725,0.3694724,-0.2571734,0.8929457,False,0.1209386
547.8858,-0.00961857,-0.001449194,0.004304038,0,0,0,0.002467259,3.569138,False,0,-1.486309,-0.01225269,-3.213374,0.3711144,-0.2627858,0.8906279,False,0.1212545
547.9201,0.01024343,0.001543338,-0.004583644,0,0,0,0.002530899,3.474009,False,0,-1.486174,-0.0125159,-3.213172,0.3756484,-0.2726141,0.8857595,False,0.1215443
547.9565,0.01173953,0.001768752,-0.00525311,0,0,0,0.002668899,3.202407,False,0,-1.485948,-0.01285058,-3.212906,0.3791731,-0.2845511,0.8804876,False,0.1219389
547.992,0.01472652,0.002218789,-0.006589702,0,0,0,0.00289894,2.990485,False,0,-1.485796,-0.01307321,-3.212679,0.3791793,-0.2873042,0.8795905,False,0.1222013
548.0292,0.0175118,0.002638437,-0.007836035,0,0,0,0.0030753,2.990812,False,0,-1.485603,-0.0132727,-3.212389,0.3813487,-0.2864343,0.8789361,False,0.1224614
548.0632,-0.02091463,-0.003151129,0.009358709,0,0,0,0.00325672,2.856293,False,0,-1.485489,-0.01347977,-3.212225,0.3808424,-0.2929341,0.8770112,False,0.1226946
